IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;INDICADO_BOLSA
8.500020000000001;9.092813051146384;5.625;4.916666666666667;5.833333333333334;7.055556666666667;5.0;6.708842610229277;0
0.0;6.721583370190181;7.5;3.833333333333333;6.458333333333334;7.222219999999999;5.0;5.451260674038036;0
10.00002;8.495798319327731;7.5;3.583333333333333;6.041666666666666;6.777770000000001;5.0;6.625548997198881;0
8.500020000000001;8.074074074074073;7.5;2.0;6.041666666666667;6.833333333333333;5.0;6.085650148148147;0
8.33334;6.837234104721832;6.25;3.777777777777778;6.875;5.5833225;5.0;5.885500876499922;0
10.00002;8.134920634920636;4.375;8.083333333333334;5.625;8.333335;5.0;7.410319793650795;0
9.000020000000001;9.62962962962963;7.5;6.5;6.041666666666667;8.5;10.0;8.180094592592592;0
9.50002;10.0;7.5;9.333333333333334;6.041666666666667;9.000006666666668;10.0;8.970836666666667;1
9.000020000000001;7.672212844626638;5.625;6.166666666666666;6.458333333333334;6.833329999999999;5.0;6.742777235591996;0
9.16668;5.212121212121213;7.5;6.5;6.25;5.083325;5.0;6.150757242424243;0
9.50002;8.480125262446176;7.5;5.166666666666667;6.458333333333332;7.499996666666666;5.0;7.075193052489235;0
9.58335;5.77380952380952;7.5;0.0;7.34375;5.9166625;2.5;5.030804404761904;0
7.916679999999999;9.666666666666666;7.5;7.75;6.25;7.5;10.0;8.150001333333332;0
7.416679999999999;6.470435347628331;6.25;2.0;6.25;7.444443333333333;5.0;5.674643736192333;0
9.000020000000001;9.03183885640026;7.5;9.0;5.625;9.08334;5.0;8.135537771280053;0
8.33334;9.178030303030305;5.625;5.900000000000001;6.71875;5.8333275;5.0;6.749980560606062;0
7.91667;7.540113871635611;7.5;4.5;7.5;5.9999925;5.0;6.399688274327123;1
