NOME;FASE;TURMA;ANO_INGRESSO;BOLSISTA;INDE;CG;CF;CT;PEDRA;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;IAA;IEG;IPS;IDA;NOTA_PORT;NOTA_MAT;NOTA_ING;QTD_AVAL;IPP;REC_AVA_1;REC_AVA_2;REC_AVA_3;REC_AVA_4;INDICADO_BOLSA;PONTO_VIRADA;IPV;IAN;NIVEL_IDEAL;ANO
ALUNO-273;1.0;B;2018.0;Não;6.683335555555555;595.0;145.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;6.777777777777777;7.5;5.666666666666666;5.833333333333333;5.5;;3.0;5.833333333333334;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;7.555556666666667;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-275;4.0;L;2017.0;Não;6.073162378787879;714.0;65.0;15.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;6.102272727272728;6.25;3.966666666666667;3.666666666666667;6.166666666666667;2.066666666666667;4.0;7.34375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;6.8333275;5.0;Fase 5 (1º EM);2022
ALUNO-276;0.0;D;2022.0;Não;7.703185605565638;233.0;63.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;8.95341802782819;8.125;8.25;9.0;7.5;;2.0;5.0;Promovido de Fase;Promovido de Fase;;;Não;Não;8.0;5.0;Fase 1 (4º ano);2022
ALUNO-277;1.0;J;2018.0;Não;7.305919652173913;385.0;100.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;8.626811594202898;6.875;8.25;8.0;8.5;;3.0;6.041666666666667;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;7.944443333333334;2.5;Fase 4 (9º ano);2022
ALUNO-279;3.0;N;2022.0;Não;5.800078489240228;750.0;108.0;11.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.024703557312253;5.0;4.055555555555556;4.666666666666667;5.0;2.5;3.0;6.5625;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;5.888883333333334;5.0;Fase 4 (9º ano);2022
ALUNO-281;1.0;N;2022.0;Não;7.424538592592594;346.0;91.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.87962962962963;7.5;6.75;8.0;5.5;;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.72222;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-282;6.0;A;2021.0;Sim;8.086937830917876;119.0;5.0;5.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;7.86141304347826;6.875;8.644444444444444;10.0;6.266666666666667;9.666666666666666;4.0;8.59375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.111116666666666;5.0;Fase 7 (3º EM);2022
ALUNO-283;6.0;A;2021.0;Não;7.979045229610685;147.0;6.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;8.313618925831202;8.75;6.888888888888888;9.166666666666666;3.8;7.7;4.0;7.96875;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Sim;9.666673333333334;5.0;Fase 7 (3º EM);2022
ALUNO-288;4.0;A;2020.0;Sim;8.107440578115117;114.0;11.0;4.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;8.724699557242252;7.5;7.333333333333333;7.333333333333333;7.333333333333333;7.333333333333333;4.0;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.708335;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-289;1.0;P;2022.0;Não;7.189287269841271;434.0;110.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.015873015873016;6.875;7.333333333333333;7.333333333333333;7.333333333333333;;3.0;6.041666666666667;Mantido na Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Não;7.388886666666667;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-290;2.0;M;2022.0;Não;7.175127373737373;439.0;68.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.118686868686869;7.5;4.5;5.0;4.0;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.777773333333332;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-291;2.0;F;2022.0;Não;6.644446000000001;610.0;104.0;17.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;10.0;6.875;2.0;1.0;3.0;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.055553333333332;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-292;6.0;A;2022.0;Não;8.676670333333334;17.0;3.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.58335;8.75;10.0;7.966666666666666;9.5;4.4;10.0;4.0;8.75;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase + Bolsa;Promovido de Fase + Bolsa;Sim;Sim;10.00001;5.0;Fase 7 (3º EM);2022
ALUNO-293;5.0;F;2019.0;Não;3.845535880952381;857.0;60.0;5.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;2.682539682539682;5.0;0.7222222222222222;0.3333333333333333;1.833333333333333;0.0;4.0;5.3125;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Alocado em Fase anterior;Não;Não;4.6250025;5.0;Fase 6 (2º EM);2022
ALUNO-294;0.0;O;2021.0;Sim;8.264312621417798;68.0;17.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.34238310708899;5.625;8.0;7.833333333333333;8.166666666666666;;2.0;5.0;Promovido de Fase;Promovido de Fase;;;Não;Sim;8.66667;10.0;ALFA  (2º e 3º ano);2022
ALUNO-295;2.0;B;2017.0;Não;7.720835333333334;229.0;36.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.166666666666668;7.5;6.5;6.0;7.0;;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.666666666666667;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-296;2.0;A;2020.0;Não;6.823047731379731;548.0;86.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;6.990231990231988;7.5;5.25;4.0;6.5;;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;7.499996666666666;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-298;1.0;H;2022.0;Não;5.538561201058201;786.0;181.0;8.0;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.505291005291005;5.0;4.25;0.5;8.0;;2.0;4.375;Mantido na Fase atual;Promovido de Fase;;;Não;Não;4.500005;2.5;Fase 4 (9º ano);2022
ALUNO-301;2.0;P;2019.0;Não;8.188103917267917;87.0;11.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;7.919672919672919;7.5;8.0;8.0;8.0;;3.0;6.875;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;8.333336666666668;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-302;0.0;M;2022.0;Não;7.873412973084886;179.0;49.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.271221532091097;7.5;7.033333333333333;7.2;6.866666666666667;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.5;10.0;ALFA  (2º e 3º ano);2022
ALUNO-304;0.0;V;2022.0;Não;7.461086814000815;330.0;97.0;4.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;7.403337403337403;7.5;6.266666666666668;6.600000000000001;5.933333333333334;;2.0;5.9375;Promovido de Fase + Bolsa;Mantido na Fase atual;;;Sim;Sim;9.41667;5.0;Fase 1 (4º ano);2022
ALUNO-305;4.0;P;2018.0;Sim;6.916844597820308;522.0;44.0;5.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.916679999999999;8.301236044657097;6.25;5.944444444444444;4.666666666666667;8.166666666666666;5.0;4.0;7.34375;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.0833275;5.0;Fase 5 (1º EM);2022
ALUNO-307;3.0;N;2022.0;Não;6.099999;708.0;98.0;10.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.41667;5.364583333333334;5.0;5.333333333333333;4.333333333333333;3.333333333333333;8.333333333333334;3.0;7.1875;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;5.999993333333334;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-308;0.0;K;2022.0;Não;8.196890131054133;86.0;22.0;4.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.98860398860399;7.5;9.516666666666666;9.6;9.433333333333334;;2.0;5.625;Promovido de Fase + Bolsa;Mantido na Fase atual;;;Sim;Sim;8.41667;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-311;0.0;A;2021.0;Não;7.479539037037037;323.0;96.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.518518518518517;8.125;8.816666666666666;8.5;9.133333333333333;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.75;5.0;Fase 1 (4º ano);2022
ALUNO-312;3.0;M;2019.0;Sim;7.278024793650793;404.0;48.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;8.19047619047619;5.0;6.777777777777778;6.333333333333333;7.333333333333333;6.666666666666667;4.0;7.34375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;6.70833;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-313;1.0;J;2020.0;Não;7.073794270531402;464.0;118.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.743961352657005;5.0;6.833333333333333;6.333333333333333;7.333333333333333;;3.0;5.416666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333333333333333;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-314;2.0;L;2022.0;Não;6.40785501494477;660.0;120.0;15.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.41668;8.671215074723847;5.625;4.666666666666667;4.166666666666667;5.166666666666667;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.055553333333333;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-316;3.0;N;2022.0;Não;5.671800072463768;764.0;111.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.66667;5.095108695652174;7.5;3.0;3.0;4.166666666666667;1.833333333333333;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;5.055556666666665;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-317;0.0;U;2022.0;Não;7.412495022283378;352.0;104.0;6.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;6.999961778083552;7.5;7.583333333333334;7.666666666666667;7.5;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Sim;8.66667;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-320;2.0;P;2022.0;Não;8.226391777777778;78.0;8.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.222222222222223;7.5;7.5;9.0;6.0;;3.0;6.875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;8.222226666666668;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-322;1.0;L;2022.0;Não;6.350000444444445;669.0;162.0;13.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.222222222222222;7.5;3.666666666666667;4.666666666666667;2.666666666666667;;3.0;5.833333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.944436666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-323;1.0;B;2016.0;Sim;6.322731276895944;678.0;163.0;14.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.91668;9.217813051146384;5.0;5.083333333333334;4.166666666666667;6.0;;3.0;6.041666666666667;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Não;Não;5.833336666666666;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-325;0.0;N;2022.0;Não;3.898064782135077;856.0;190.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;4.302832244008714;4.375;1.666666666666667;0.0;3.333333333333333;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.333325;5.0;Fase 1 (4º ano);2022
ALUNO-326;0.0;Z;2022.0;Não;8.15362222793149;97.0;27.0;5.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;8.922266139657445;7.5;9.45;9.633333333333333;9.266666666666667;;2.0;5.625;Promovido de Fase;Mantido na Fase atual;;;Não;Sim;9.083335;5.0;Fase 1 (4º ano);2022
ALUNO-327;0.0;Y;2022.0;Não;8.538335;30.0;5.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;9.0;7.5;9.15;9.8;8.5;;2.0;6.25;Promovido de Fase + Bolsa;Mantido na Fase atual;;;Sim;Sim;8.416665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-330;3.0;G;2022.0;Não;7.958056222222224;152.0;23.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;8.575000000000001;7.5;6.611111111111112;6.666666666666667;6.5;6.666666666666667;4.0;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sim;Não;7.625;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-331;1.0;K;2021.0;Sim;8.622225333333333;26.0;4.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;10.0;5.625;9.25;9.333333333333334;9.166666666666666;;3.0;6.041666666666667;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;;Não;Não;8.277783333333332;10.0;Fase 1 (4º ano);2022
ALUNO-332;2.0;F;2019.0;Não;8.750002666666667;12.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;10.0;7.5;8.75;9.5;8.0;;3.0;6.666666666666666;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;8.166670000000002;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-333;0.0;Z;2022.0;Não;7.523491593073594;301.0;84.0;8.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.132034632034632;5.625;7.683333333333334;8.433333333333334;6.933333333333334;;2.0;5.3125;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.33333;10.0;ALFA  (2º e 3º ano);2022
ALUNO-334;0.0;Y;2022.0;Não;6.252917;695.0;176.0;10.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0.0;5.0;8.125;5.9;6.0;5.8;;2.0;5.9375;Promovido de Fase + Bolsa;Mantido na Fase atual;;;Sim;Não;8.333335;10.0;ALFA  (2º e 3º ano);2022
ALUNO-336;0.0;B;2020.0;Não;7.172291906282801;441.0;129.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.215624531414004;7.5;6.25;6.666666666666667;5.833333333333333;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.833325;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-337;6.0;A;2016.0;Sim;7.123577106726749;449.0;12.0;12.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0.0;7.580379978078188;8.125;7.98888888888889;7.666666666666667;6.3;10.0;4.0;8.75;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.111116666666666;5.0;Fase 7 (3º EM);2022
ALUNO-340;5.0;C;2018.0;Não;5.717800478632479;756.0;47.0;3.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;6.073717948717948;7.5;2.494444444444444;4.666666666666667;2.566666666666666;0.25;4.0;6.875;Promovido de Fase;Mantido na Fase atual;Alocado em Fase anterior;Alocado em Fase anterior;Não;Não;6.166670000000001;5.0;Fase 6 (2º EM);2022
ALUNO-342;3.0;A;2016.0;Sim;7.024874570707071;481.0;61.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0.0;8.825757575757576;4.375;6.277777777777778;6.166666666666667;5.333333333333333;7.333333333333333;4.0;8.75;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.458337499999999;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-345;1.0;J;2019.0;Não;5.72210322705314;755.0;179.0;17.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;7.041062801932369;7.5;1.333333333333333;0.6666666666666666;2.0;;3.0;5.416666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.777776666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-347;0.0;F;2022.0;Não;7.387203380952382;366.0;110.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;8.571428571428571;5.0;6.833333333333334;7.0;6.666666666666667;;2.0;4.0625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.999995;10.0;ALFA  (2º e 3º ano);2022
ALUNO-348;1.0;J;2019.0;Não;6.589433478260871;630.0;153.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.815217391304348;7.5;3.666666666666667;3.333333333333333;4.0;;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.94444;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-350;0.0;K;2022.0;Não;8.480834141954665;37.0;8.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.608324043106652;7.5;9.066666666666666;9.366666666666667;8.766666666666667;;2.0;5.625;Promovido de Fase + Bolsa;Mantido na Fase atual;;;Sim;Sim;8.41667;10.0;ALFA  (2º e 3º ano);2022
ALUNO-351;2.0;F;2022.0;Não;8.062502666666667;129.0;17.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;10.0;5.0;7.75;6.0;9.5;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.833336666666667;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-352;4.0;F;2021.0;Não;6.607060641870514;623.0;56.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;6.7748840426859;7.5;4.666666666666667;4.666666666666667;6.833333333333333;2.5;4.0;7.1875;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase;Sim;Não;7.3749975;5.0;Fase 5 (1º EM);2022
ALUNO-356;0.0;K;2022.0;Não;6.602085000000001;626.0;169.0;9.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;5.833333333333334;4.375;7.916666666666666;7.766666666666667;8.066666666666666;;2.0;5.3125;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.916665;5.0;Fase 1 (4º ano);2022
ALUNO-357;3.0;K;2021.0;Não;6.361110611111111;666.0;88.0;14.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;5.694444444444445;7.5;5.111111111111111;5.0;6.833333333333333;3.5;4.0;7.5;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;6.4166575;5.0;Fase 4 (9º ano);2022
ALUNO-358;7.0;D;2022.0;Não;6.112499666666667;706.0;14.0;8.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.333333333333334;5.0;3.5;7.0;0.0;;4.0;6.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase + Bolsa;Mantido na Fase atual;Sim;Não;6.33333;5.0;Fase 8 (Universitários);2022
